id,name,description,category,age_range,brand,retail_price,rental_price,image_url,available_quantity,total_quantity,rating,created_at,updated_at,pack,min_age,max_age,show_strikethrough_pricing,display_order,is_featured,subscription_category,sku
0579a290-091c-43b3-9099-48e9bac2c6db,HAPE Farm Animal Puzzle Block,"The nine blocks in this set can be put together to produce six different pictures, teaching children about animals",stem_toys,2-3 years,,1200.00,300.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217174612-HAPE_Farm_Animal_Puzzle_Block.jpg,13,13,4.00,2025-06-18 03:26:14.841009+00,2025-06-18 03:26:14.841009+00,standard,2,3,true,9999,false,stem_toys,2TF014
ff30308a-e877-4b70-b43f-af35affbef45,HAPE Flexisticks,"HAPE Flexisticks: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Flexisticks now and give your child a fun and educational playtime. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Flexisticks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"4-6 years, 6-8 years",,2500.00,625.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217155813-HAPE_Flexisticks.jpg,8,8,4.00,2025-06-18 03:25:56.196174+00,2025-06-18 03:25:56.196174+00,standard,4,6,true,9999,false,educational_toys,4TF012
f48cdd82-7c9c-4acf-ad8d-c84f314e2ab1,HAPE Geometric Rattle Trio,"HAPE Geometric Rattle Trio: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Geometric Rattle Trio now and give your child a fun and educational playtime. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Geometric Rattle Trio is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,1-2 years,,1600.00,400.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217142318-HAPE_Geometric_Rattle_Trio.jpg,7,7,4.00,2025-06-18 03:25:42.531862+00,2025-06-18 03:25:42.531862+00,standard,1,2,true,9999,false,educational_toys,1TF023
b794eb08-e9d3-451b-a503-3e5f9a864bf2,HAPE Poly M Blocks,"HAPE Poly M Blocks : This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Poly M Blocks now and give your child a fun and educational playtime. HAPE Poly M Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Poly M Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Poly M Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Poly M Blocks is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"2-3 years, 3-4 years",,1100.00,275.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217137894-HAPE_Poly_M_Blocks.webp,7,7,4.00,2025-06-18 03:25:38.130551+00,2025-06-18 03:25:38.130551+00,standard,1,2,true,9999,false,educational_toys,1TF04
8433e2b7-627a-432b-87bd-0e73b3d3a0a0,HAPE Pyramid of Play,"HAPE Pyramid of Play: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Pyramid of Play now and give your child a fun and educational playtime. HAPE Pyramid of Play is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Pyramid of Play is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Pyramid of Play is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Pyramid of Play is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,1-2 years,,2500.00,625.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217134980-HAPE_Pyramid_of_Play.jpg,5,5,4.00,2025-06-18 03:25:35.196125+00,2025-06-18 03:25:35.196125+00,standard,1,2,true,9999,false,stem_toys,1TF07
7c7d8769-d0d9-4ce7-944d-80d4d97ac561,HAPE Rainbow Bowl,"HAPE Rainbow Bowl: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Rainbow Bowl/ Pyramid of Play now and give your child a fun and educational playtime. HAPE Rainbow Bowl is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Bowl is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Bowl is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Bowl is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,"2-3 years, 3-4 years",,4500.00,1125.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217175279-HAPE_Rainbow_Bowl.jpg,1,1,4.00,2025-06-18 03:26:15.547183+00,2025-06-18 03:26:15.547183+00,standard,2,3,true,9999,false,stem_toys,2TF018
2513960b-f781-4b66-8341-d96d22dded22,HAPE Rainbow Xylophone3,"HAPE Rainbow Xylophone: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Rainbow Xylophone now and give your child a fun and educational playtime. HAPE Rainbow Xylophone is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Xylophone is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Xylophone is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Rainbow Xylophone is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,1-2 years,,1600.00,400.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217142947-HAPE_Rainbow_Xylophone3.jpg,7,7,4.00,2025-06-18 03:25:43.32089+00,2025-06-18 03:25:43.32089+00,standard,1,2,true,9999,false,stem_toys,1TF026
032767a6-c922-4a1b-91fd-9d1c2d2488a0,HAPE Shake & Sort Shapes,"HAPE Shake & Sort Shapes: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Shake & Sort Shapes now and give your child a fun and educational playtime. HAPE Shake & Sort Shapes is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Shake & Sort Shapes is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Shake & Sort Shapes is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Shake & Sort Shapes is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,1-2 years,,1799.00,449.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217137344-HAPE_Shake___Sort_Shapes.jpg,2,2,4.00,2025-06-18 03:25:37.771567+00,2025-06-18 03:25:37.771567+00,standard,1,2,true,9999,false,stem_toys,1TF035
bde65bce-5e1d-4536-adf9-edc5c438a5bc,HAPE Stacking Musical Set,"HAPE Stacking Musical Set: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent HAPE Stacking Musical Set now and give your child a fun and educational playtime. HAPE Stacking Musical Set is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Stacking Musical Set is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Stacking Musical Set is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. HAPE Stacking Musical Set is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,"1-2 years, 2-3 years",,2500.00,625.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217129285-HAPE_Stacking_Musical_Set.jpg,3,3,4.00,2025-06-18 03:25:29.542855+00,2025-06-18 03:25:29.542855+00,standard,1,2,true,9999,false,stem_toys,1TF010
c08cd0c1-d32b-475b-bb4c-235318cee442,Hasbro Battleship Classic,"Hasbro Battleship Classic: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hasbro Battleship Classic now and give your child a fun and educational playtime. Hasbro Battleship Classic is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Battleship Classic is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Battleship Classic is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Battleship Classic is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,6-8 years,,1199.00,299.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217146180-Hasbro_Battleship_Classic.jpg,10,10,4.00,2025-06-18 03:25:46.474105+00,2025-06-18 03:25:46.474105+00,standard,6,8,true,9999,false,educational_toys,5TF08
a271f1ae-c6b1-4835-806d-475d818006a9,Hasbro Guess Who?,"Hasbro Guess Who?: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hasbro Guess Who? now and give your child a fun and educational playtime. Hasbro Guess Who? is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Guess Who? is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Guess Who? is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Guess Who? is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,6-8 years,,649.00,162.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217145397-Hasbro_Guess_Who_.jpg,4,4,4.00,2025-06-18 03:25:45.654029+00,2025-06-18 03:25:45.654029+00,standard,6,8,true,9999,false,stem_toys,5TF02
4c3f6749-4076-4f18-867f-fa06e3ffdeaf,Hasbro Hungry Hippos,"Hasbro Hungry Hippos: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hasbro Hungry Hippos now and give your child a fun and educational playtime. Hasbro Hungry Hippos is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Hungry Hippos is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Hungry Hippos is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hasbro Hungry Hippos is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"3-4 years, 4-6 years, 6-8 years",,1200.00,300.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217158130-Hasbro_Hungry_Hippos.jpg,9,9,4.00,2025-06-18 03:25:58.552359+00,2025-06-18 03:25:58.552359+00,standard,3,4,true,9999,false,educational_toys,4TF020
2c01db53-6195-48f1-8438-180ee9133025,Hi Life Abacus,"Hi Life Abacus: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hi Life Abacus now and give your child a fun and educational playtime. Hi Life Abacus is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Abacus is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Abacus is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Abacus is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"2-3 years, 3-4 years",,1499.00,374.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217130922-Hi_Life_Abacus.jpg,8,8,4.00,2025-06-18 03:25:31.217065+00,2025-06-18 03:25:31.217065+00,standard,2,3,true,9999,false,educational_toys,3TF02
fa982dd0-f888-41f6-808e-3287fbcd8a89,Hi Life Roll & Run Puzzle Cart,"Hi Life Roll & Run Puzzle Cart: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hi Life Roll & Run Puzzle Cart now and give your child a fun and educational playtime. Hi Life Roll & Run Puzzle Cart is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Roll & Run Puzzle Cart is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Roll & Run Puzzle Cart is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",big_toys,"2-3 years, 3-4 years",,2499.00,624.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217124935-Hi_Life_Roll___Run_Puzzle_Cart.webp,8,8,4.00,2025-06-18 03:25:25.34484+00,2025-06-18 03:25:25.34484+00,big,2,3,true,9999,false,big_toys,2TF01
45395150-4535-4ebf-9489-59cb280829ad,Hi Life Tracing Board Alphabets Lower Case with objects,"Hi Life Tracing Board Alphabets Lower Case with objects: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Hi Life Tracing Board Alphabets Lower Case with objects now and give your child a fun and educational playtime. Hi Life Tracing Board Alphabets Lower Case with objects is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Tracing Board Alphabets Lower Case with objects is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Hi Life Tracing Board Alphabets Lower Case with objects is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",stem_toys,3-4 years 4-6 years,,1299.00,324.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217156277-Hi_Life_Tracing_Board_Alphabets_Lower_Case_with_objects.jpg,9,9,4.00,2025-06-18 03:25:56.520436+00,2025-06-18 03:25:56.520436+00,standard,4,6,true,9999,false,stem_toys,4TF015
